element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
Pd,0.1778213232755661,-0.5306128263473511,0.39137575030326843,0.06066989526152611,-0.20945905148983002,-0.29664021730422974,0.024956651031970978,-1.0329906940460205,-0.2974998354911804,0.028328225016593933,-0.3983638286590576,-0.12279017269611359,0.05315607041120529,0.052835769951343536,-0.09830530732870102,-0.09380128979682922,-0.075007364153862,0.07585442066192627,0.2967805862426758,-0.06991234421730042,-0.13664638996124268,-0.2017199546098709,0.22214816510677338,-0.029527276754379272,-0.07277079671621323,0.027608543634414673,-0.038733549416065216,0.02557065337896347,-0.007228275295346975,-1.6962969303131104,0.015472594648599625,-0.010637126863002777,-0.06376466900110245,-0.9253153800964355,-0.1515313982963562,0.1711830496788025,-0.08136750757694244,-0.0696907564997673,0.022719889879226685,0.026800580322742462,-0.012358136475086212,0.0030841343104839325,-0.03526195511221886,1.3013081550598145,0.05215412750840187,0.046392809599637985,0.02733098715543747,0.0027332566678524017,-0.12982311844825745,-0.06872507184743881,-0.008782532066106796,0.039050403982400894,0.3949292004108429,-0.14018775522708893,-0.02741066925227642,0.018151868134737015,0.09845069795846939,0.020579371601343155,0.05356264114379883,0.1271032691001892,-0.2816905081272125,-0.14856038987636566,0.6077678799629211,-0.037185825407505035,0.08548762649297714,0.11987778544425964,0.13992029428482056,0.697036862373352,1.6653172969818115,0.04380204528570175,0.0696064755320549,0.09401723742485046,-0.06545726209878922,-0.02919900417327881,-0.1554643213748932,-0.10738202184438705,-0.08490891009569168,0.28195518255233765,-0.047300539910793304,0.17878040671348572,-0.030749380588531494,-0.05766745284199715,0.0919681191444397,-0.2075188159942627,-0.15740345418453217,0.0159098319709301
Ag,-0.8643158078193665,0.408418208360672,0.7501404881477356,-0.010268890298902988,-0.011144600808620453,0.07621617615222931,-0.1238434910774231,-0.6254083514213562,0.7083829641342163,-0.02948804199695587,-0.4375874996185303,0.4952985346317291,-0.08902368694543839,-0.3702402412891388,-0.11469270288944244,-0.04727983847260475,-0.7243577837944031,-0.026287395507097244,-0.10766123235225677,-0.06283868849277496,-0.041229501366615295,-0.4171740412712097,0.47179028391838074,-0.7381516098976135,0.14327478408813477,0.2859553396701813,-0.008883276022970676,0.03779146820306778,-0.007780672982335091,-0.04812478646636009,-0.03609621152281761,-0.09541165828704834,-0.058697473257780075,0.4100916385650635,-0.19457581639289856,0.027035711333155632,0.039705321192741394,-0.04241456836462021,-0.20645751059055328,-0.015588570386171341,-1.0933127403259277,0.08047991991043091,-0.3553726077079773,1.211938500404358,0.006173625588417053,-0.028484323993325233,0.006754346191883087,0.07274375110864639,-0.035481035709381104,0.029618633911013603,-0.034644898027181625,0.018985748291015625,-0.1553644835948944,0.2233903408050537,0.017415327951312065,-0.04739021137356758,0.10440856218338013,0.06085250899195671,0.02449038252234459,0.2360394299030304,0.005633275955915451,-0.48583248257637024,0.39007139205932617,0.00991261750459671,0.14243775606155396,-0.06735348701477051,0.04053734987974167,1.0111794471740723,-0.12532112002372742,0.04224439710378647,0.1817721426486969,0.12198435515165329,-0.028779104351997375,-0.2036697417497635,-0.04904478043317795,-0.08499014377593994,-0.103099524974823,0.00428738072514534,0.10127689689397812,0.1635465919971466,0.1912752091884613,-1.3558413982391357,0.010374641977250576,0.03592728078365326,-0.025069009512662888,0.013209229335188866
Cd,-1.1604973077774048,0.29108941555023193,0.2556034028530121,0.027685506269335747,-0.6020463109016418,-0.38443493843078613,-0.000378316268324852,0.16114553809165955,1.1827749013900757,-0.022968392819166183,-0.23096130788326263,0.20227202773094177,-0.054724857211112976,-0.10494577139616013,-0.05683039128780365,-0.042063355445861816,-0.35353025794029236,0.009186606854200363,-0.34099772572517395,-0.11197768151760101,0.04041299223899841,-0.3610121011734009,-0.013855837285518646,-0.11283298581838608,-0.0787576287984848,-0.25551503896713257,-0.11014293879270554,-0.055993400514125824,0.04095239192247391,-0.3106279671192169,-0.08346059173345566,0.059093330055475235,-0.03154383972287178,0.38949909806251526,-0.10933385044336319,0.23419255018234253,0.01207897998392582,-0.020462457090616226,-0.03489617258310318,2.278597094118595e-05,0.9770311713218689,-0.03485967591404915,-0.004303751513361931,0.9124489426612854,0.05410940945148468,-0.024095799773931503,0.07606841623783112,0.01727556623518467,0.08968667685985565,-0.0372513011097908,0.12951640784740448,0.04712827131152153,0.2747439742088318,0.17207449674606323,-0.16374222934246063,-0.07886026799678802,0.07074368000030518,0.0063857706263661385,-0.003121966030448675,0.09307621419429779,-0.06192623823881149,0.1444309800863266,-0.5834532976150513,-0.12262184172868729,-0.03225867450237274,0.037533584982156754,0.03946495056152344,2.5727837085723877,0.0781695619225502,-0.053949810564517975,0.009594865143299103,0.4896422326564789,-0.11440855264663696,-0.103356271982193,0.062428347766399384,0.05422806739807129,0.06061366945505142,-0.05494719743728638,0.04165516048669815,0.060695581138134,0.060165658593177795,0.017525460571050644,0.0707516223192215,-0.15477102994918823,-0.20155368745326996,0.6512781381607056
In,-1.5099542140960693,0.0927451029419899,0.9463240504264832,0.050965841859579086,-0.10817322134971619,0.08472052961587906,-0.003148172050714493,0.43695950508117676,0.8894193768501282,0.044162727892398834,-0.1851973980665207,0.7183480262756348,0.06616204977035522,0.1724996566772461,-0.08596408367156982,-0.002628929913043976,-0.587548017501831,0.07608790695667267,0.47637489438056946,-0.1184965968132019,-0.04771030694246292,-0.3772040605545044,0.21599216759204865,0.24306119978427887,-0.1601090133190155,0.7422922253608704,-0.11667013168334961,-0.09404429793357849,-0.056140705943107605,0.3052973747253418,-0.293693482875824,0.009437358006834984,-0.006115304306149483,0.2685120105743408,0.09641022980213165,0.07453553378582001,-0.12906771898269653,-0.057884108275175095,-0.09052466601133347,0.012797717936336994,0.8298134207725525,-0.01490185596048832,-0.1338820457458496,0.7892657518386841,0.1835722178220749,0.018215037882328033,0.015910595655441284,-0.05736513063311577,-0.16532230377197266,0.06606779247522354,-0.027230337262153625,-0.02329988032579422,0.9015026688575745,-0.08638250082731247,-0.1568860560655594,-0.027891989797353745,-0.056319884955883026,0.15357458591461182,-0.019014636054635048,-0.10717703402042389,-0.5180420875549316,0.13465516269207,0.7241438627243042,-0.16163286566734314,-0.0012401808053255081,0.10571135580539703,-0.27053335309028625,0.5046475529670715,-0.13116495311260223,-0.07683615386486053,-0.7141345143318176,0.050065573304891586,-0.13064222037792206,-0.03139112889766693,-0.02450554631650448,0.021226108074188232,-0.14428839087486267,-0.18046987056732178,0.029852529987692833,-0.1419343799352646,0.03824293985962868,0.23437067866325378,-0.0800246149301529,0.35656315088272095,0.09759150445461273,0.4135737419128418
Sn,-1.0599985122680664,-0.4002376198768616,0.6033364534378052,0.04025072231888771,-0.26780956983566284,0.32277220487594604,0.109451524913311,0.5598443150520325,0.7208616733551025,0.043612584471702576,-0.2143566757440567,-0.673348069190979,-0.034548066556453705,0.04475189372897148,-0.04948677122592926,-0.14920562505722046,-0.06204954907298088,0.10503905266523361,0.9355707168579102,-0.13345617055892944,0.05806223675608635,0.13328416645526886,0.3691360354423523,-0.015330983325839043,-0.22838184237480164,0.4597087502479553,-0.009375635534524918,-0.014970183372497559,-0.1973632574081421,0.306044340133667,0.208875834941864,0.019687101244926453,-0.012050807476043701,0.29014715552330017,0.022386297583580017,0.38384562730789185,-0.034998081624507904,-0.054995350539684296,-0.07713329046964645,0.10481882095336914,0.07644449919462204,0.02222398854792118,0.06940663605928421,0.31918978691101074,0.05791764706373215,0.06368529796600342,0.03823738545179367,-0.10989341884851456,-0.026409339159727097,0.0018611657433211803,-0.10427655279636383,0.13672901690006256,1.3031575679779053,0.12223951518535614,-0.13725318014621735,-0.07465215027332306,0.21282586455345154,-0.13888639211654663,0.20986902713775635,-0.18584688007831573,-0.1922851800918579,-0.13461272418498993,-0.08572109043598175,-0.2193593680858612,-0.18904012441635132,0.12953442335128784,0.06836330890655518,0.05581679195165634,-0.6861099600791931,0.01702665165066719,-0.3366750180721283,-0.17613478004932404,-0.11218190938234329,0.07936716079711914,0.04826255142688751,-0.10499794781208038,0.056556329131126404,0.5654193758964539,0.03316933661699295,0.011066337116062641,0.011572811752557755,-0.23237523436546326,0.005335438996553421,1.4554983377456665,-0.1360713541507721,0.19570621848106384
Sb,-1.0404495000839233,0.25734007358551025,0.7780420184135437,-0.0461578294634819,-0.18181174993515015,0.08079226315021515,-0.16098973155021667,0.22358667850494385,0.8849088549613953,0.06287150830030441,-0.22733953595161438,-0.21441970765590668,-0.06595524400472641,-0.06363743543624878,-0.09450817853212357,-0.03286527842283249,0.4193665385246277,0.01844354346394539,-0.4426542818546295,-0.10553739964962006,0.17377373576164246,0.05449741706252098,0.13238058984279633,-0.05406232550740242,0.0004824562929570675,0.44482266902923584,0.08542133867740631,0.022962769493460655,-0.03567685931921005,0.2571437358856201,0.20708149671554565,-0.022863350808620453,-0.08585663884878159,0.45067423582077026,-0.07771071791648865,0.2088773399591446,0.03963005170226097,0.01822775974869728,0.13912667334079742,0.039583273231983185,-0.42558154463768005,0.07084774971008301,-0.05330386757850647,0.8027631640434265,0.09460148215293884,-0.070138119161129,0.07616910338401794,-0.0004209652543067932,-0.0045731388963758945,-0.004097227938473225,-0.09764193743467331,0.03410429507493973,1.0812900066375732,-0.5166260600090027,-0.04716196656227112,-0.035959117114543915,0.14255180954933167,0.06519115716218948,0.14573757350444794,0.06909637153148651,0.037502437829971313,-0.33165138959884644,0.043939970433712006,-0.13039836287498474,0.013557609170675278,0.1036587655544281,-0.10154880583286285,-0.3667566776275635,-0.28429871797561646,-0.043652940541505814,-0.0564819760620594,0.49265235662460327,0.008445709943771362,-0.09878458827733994,0.04673759639263153,-0.10194794833660126,-0.03980826586484909,-0.05652989447116852,0.14697648584842682,0.013043943792581558,0.18653392791748047,1.1031790971755981,0.02480126917362213,0.7961976528167725,0.3612299859523773,0.17216545343399048
Te,0.16194647550582886,1.0940446853637695,1.7222304344177246,0.024028530344367027,0.39420199394226074,-0.0944286435842514,-0.012085840106010437,-0.11700118333101273,0.8635705709457397,0.06637494266033173,-0.162983238697052,-0.15028297901153564,-0.03316287696361542,-0.16616111993789673,-0.14310936629772186,0.10322253406047821,0.6093078255653381,0.1040729433298111,-0.13804218173027039,0.018138933926820755,0.12553323805332184,0.02808343805372715,0.2940289378166199,-0.2268289476633072,-0.17109450697898865,0.36121445894241333,0.06730573624372482,-0.03098326548933983,-0.05203483626246452,-0.062181420624256134,0.2012021541595459,-0.0443427711725235,-0.048130638897418976,0.221451997756958,0.1790933459997177,0.05324047803878784,-0.06473773717880249,0.025815056636929512,0.14467543363571167,0.01835903711616993,-0.004858791828155518,0.0955885499715805,0.34598127007484436,-0.3063364624977112,0.154595285654068,-0.07086652517318726,0.1247502863407135,-0.0066287340596318245,-0.20373433828353882,0.011523211374878883,-0.06311804801225662,-0.16473935544490814,0.8246023058891296,-0.02290865033864975,-0.1008337214589119,-0.030261734500527382,-0.0807088166475296,0.16152942180633545,0.004162687808275223,-0.02142210491001606,-0.01955154910683632,0.20372436940670013,-0.030801255255937576,-0.12789621949195862,-0.03073647990822792,0.1597013771533966,-0.1775193214416504,-0.7905662059783936,0.39308953285217285,-0.03486066311597824,-0.2535431981086731,0.41798385977745056,-0.03264648839831352,-0.11597184091806412,-0.04631214588880539,0.08594363182783127,-0.16873250901699066,0.04259781539440155,0.1611947864294052,-0.006663445383310318,0.1508989781141281,0.017193898558616638,0.0026122545823454857,-0.2557796835899353,0.1769908368587494,0.483360230922699
I,0.10177338868379593,1.2621266841888428,0.5266273617744446,0.07056834548711777,-0.28227314352989197,0.01410163938999176,-0.058188777416944504,0.10358695685863495,1.9343045949935913,0.11317552626132965,-0.4753623604774475,-0.07900090515613556,-0.0748673677444458,-0.22815385460853577,-0.005028046667575836,-0.12462379038333893,1.103738784790039,-0.021429669111967087,0.18213263154029846,-0.11137069761753082,-0.018225397914648056,0.005333524197340012,0.4352588653564453,-0.2801677882671356,-0.17575868964195251,-0.6222531795501709,-0.12418851256370544,-0.07571955770254135,-0.12670032680034637,0.4070451557636261,0.2544783353805542,0.04102613404393196,-0.10146889090538025,0.2739972472190857,-0.16750937700271606,0.21979624032974243,-0.02331874892115593,-0.06969647109508514,-0.1640307456254959,-0.06591741740703583,-0.20143984258174896,-0.07917310297489166,-0.4473792016506195,-0.17648962140083313,0.09151870757341385,-0.04475104808807373,-0.04436120018362999,-0.29969704151153564,-0.013214904814958572,0.12041965126991272,0.005954096093773842,0.2246495485305786,0.2910439074039459,-0.1840916872024536,-0.1091512143611908,0.0008505992591381073,0.13107575476169586,-0.17639300227165222,0.03216879069805145,0.011677401140332222,-0.22094765305519104,-0.20763269066810608,-0.15484637022018433,-0.1943235695362091,-0.024140741676092148,0.08874806761741638,-0.44715824723243713,-0.27422821521759033,1.0384860038757324,0.18363577127456665,-0.10751260817050934,0.4072069823741913,-0.0016854368150234222,0.05748499184846878,-0.09129548817873001,-0.0687725692987442,-0.13520614802837372,0.4087812304496765,-0.12726807594299316,0.1034228652715683,0.04427189379930496,-0.09298662841320038,-0.05931616201996803,-0.17171290516853333,-0.12021470814943314,-0.11739224195480347
Xe,-0.6512407660484314,-0.19019944965839386,-0.7997945547103882,0.17445045709609985,2.663480520248413,0.5286499857902527,-0.31630516052246094,0.6282651424407959,2.4746475219726562,0.5470582246780396,-1.0271245241165161,-0.7638202905654907,0.31991812586784363,-0.04537635296583176,0.4691414535045624,-0.07952344417572021,2.376434087753296,-0.3317520022392273,0.7623580694198608,-0.12003613263368607,-0.21267467737197876,-0.20695847272872925,0.5747531056404114,-0.6566193103790283,-0.7439046502113342,-0.5825319886207581,-0.4190692901611328,-0.10967229306697845,-0.41341978311538696,0.7315798401832581,1.163984775543213,-0.026841558516025543,-0.3440561294555664,2.2103464603424072,-0.6025022864341736,0.11840254068374634,-0.0004955828189849854,0.07600395381450653,-0.18904384970664978,-0.5861783623695374,0.7096123099327087,-0.4541805386543274,-1.0363519191741943,1.8052966594696045,0.2583615481853485,-0.2016582489013672,0.011449240148067474,-0.7718712091445923,0.19162018597126007,-0.07947763055562973,0.09175911545753479,0.5211341381072998,-1.809943437576294,-0.7211400866508484,-0.438579261302948,-0.26861515641212463,0.2701658010482788,-0.41795289516448975,0.3346007168292999,0.1863459348678589,-0.611024796962738,-1.6179111003875732,-0.5764524340629578,-0.5562832951545715,-0.22398896515369415,0.1041237860918045,-0.5238233804702759,-0.14996743202209473,-0.5703769326210022,0.2899414300918579,-0.39491209387779236,0.20149971544742584,0.1878844052553177,0.17837180197238922,-0.2817693054676056,-0.21993452310562134,-0.4224480390548706,-0.09254920482635498,-0.4807076156139374,-0.7737082839012146,0.2051645964384079,-0.5767495632171631,-0.0670868456363678,0.936756432056427,-0.09067743271589279,0.9181023836135864
Cs,-0.005590170621871948,-0.16943150758743286,0.20416846871376038,0.04139327257871628,-0.0341566726565361,-0.12723803520202637,-0.02328326553106308,-0.3771306276321411,1.0289908647537231,-0.020626500248908997,-0.08280982822179794,-0.09628757834434509,-0.15134121477603912,-0.04692879319190979,-0.15130312740802765,0.08522660285234451,-0.087736576795578,0.16859170794487,0.019183628261089325,-0.05455901846289635,-0.01572144217789173,0.7769152522087097,-0.09795348346233368,-0.10725706815719604,-0.05499790608882904,0.30950820446014404,-0.012117368169128895,0.022851556539535522,-0.04074589163064957,0.29297003149986267,-1.0841776132583618,0.1268918216228485,-0.09440311789512634,0.8531039357185364,0.09544423222541809,-0.031635530292987823,-0.027591705322265625,-0.12829045951366425,-0.030777838081121445,0.04183972254395485,0.12111949920654297,0.03096221573650837,0.16206206381320953,0.9848663806915283,0.038314104080200195,-0.04601597413420677,0.005885866470634937,-0.06060641258955002,-0.1398247480392456,0.05548709258437157,-0.052247777581214905,0.024838758632540703,-3.1960809230804443,-0.05313730612397194,0.02391739934682846,0.11946012824773788,-0.08195427060127258,0.00868489034473896,0.1281043440103531,-0.0005710180848836899,-0.3464105725288391,0.21790190041065216,0.11655037105083466,0.048683375120162964,0.012128308415412903,0.09830538928508759,-0.27745163440704346,-0.05965282768011093,-0.5394425392150879,-0.0019116997718811035,0.03837868571281433,0.02960462123155594,-0.0319632813334465,-0.018917139619588852,-0.04003516212105751,-0.017874127253890038,0.07182484865188599,0.17373457551002502,-0.06744320690631866,0.4284265637397766,0.07880618423223495,-0.15775373578071594,-0.05133333429694176,-0.08032235503196716,-0.15143312513828278,0.5717707276344299
Ba,-0.936280369758606,0.030380915850400925,-0.3114699125289917,-0.0006781355477869511,0.12122437357902527,0.1209552139043808,0.05490400269627571,-0.5451611876487732,0.8507016897201538,-0.023869100958108902,-0.1991618424654007,-0.38744717836380005,-0.051284901797771454,-0.05892670899629593,-0.06449662148952484,0.0029150047339498997,-0.11806998401880264,0.08422516286373138,0.13106638193130493,-0.3193669617176056,-0.07562242448329926,-0.4158419966697693,0.016257844865322113,-0.24479083716869354,0.0036895498633384705,-0.15651702880859375,0.055615685880184174,0.07666175067424774,-0.008053887635469437,0.20109301805496216,0.595578134059906,-0.1612122654914856,-0.14579768478870392,1.020681381225586,-0.1059049516916275,0.13316932320594788,-0.10735839605331421,-0.04091949760913849,0.09873738884925842,0.026303840801119804,0.08901211619377136,0.07810567319393158,-0.16302679479122162,0.15269649028778076,0.11229441314935684,-0.042777735739946365,0.019172752276062965,0.023858657106757164,-0.045179158449172974,0.028975147753953934,-0.04872671142220497,-0.14928096532821655,-2.829324722290039,-0.21142563223838806,-0.1703934371471405,0.023411883041262627,0.20061294734477997,0.1460064947605133,0.06807125359773636,0.08783435821533203,-0.10646014660596848,-0.032816242426633835,0.3603854775428772,0.01235182210803032,0.07507124543190002,0.06642966717481613,-0.2607630491256714,0.2873125672340393,-0.19261720776557922,0.012560456991195679,-0.1766911894083023,0.12463708221912384,-0.09447328001260757,-0.19079796969890594,0.10092900693416595,0.013463233597576618,-0.06293001770973206,0.22627416253089905,0.12695792317390442,0.368910014629364,0.1561339646577835,0.3290610909461975,0.05243971571326256,-0.5923210978507996,0.15024308860301971,-0.5204312801361084
La,-0.5958565473556519,0.04845389723777771,0.60359787940979,0.025788243860006332,-0.7928617596626282,0.2380613535642624,0.09279726445674896,0.7926208972930908,-0.8240097761154175,0.0715031549334526,-0.0032734274864196777,0.3361097276210785,-0.02761044353246689,-0.24876157939434052,-0.04509612172842026,-0.04815550148487091,-0.5020225644111633,0.12732012569904327,-0.1247333437204361,-0.12152588367462158,-0.1320074200630188,1.0277048349380493,-0.039210885763168335,0.18569031357765198,-0.02324788272380829,0.17836564779281616,-0.15064027905464172,0.04902976378798485,-0.04679662734270096,0.2301776260137558,-0.27120691537857056,-0.004126129671931267,-0.052653953433036804,0.2671694755554199,-0.1821351796388626,-0.11432760208845139,0.01914157345890999,-0.06143026053905487,0.08493150025606155,0.044820282608270645,-0.5891015529632568,-0.02298090048134327,0.13683748245239258,-0.3359215259552002,0.02651657536625862,0.05475345253944397,0.08953618258237839,-0.039614640176296234,0.0071209874004125595,-0.023028891533613205,0.05975203216075897,0.03595611825585365,-1.2264635562896729,0.08976732194423676,-0.07215714454650879,-0.044552333652973175,0.11016261577606201,-0.010623937472701073,0.04629106819629669,0.03500889241695404,0.06540922820568085,-0.1227126270532608,-0.144457146525383,0.017436277121305466,0.022450245916843414,0.1784430593252182,-0.00296783447265625,0.612288236618042,0.186025470495224,0.07280085980892181,0.03982926532626152,0.24629051983356476,-0.06779763847589493,-0.05657406523823738,0.020092779770493507,-0.06411557644605637,-0.00378312892280519,0.39815032482147217,0.0027388078160583973,0.24679461121559143,-0.027644600719213486,0.10816830396652222,0.07624169439077377,0.10696562379598618,-0.3365262746810913,0.7132927179336548
Ce,-0.6573432683944702,-0.760596513748169,0.7028675079345703,-0.02190777286887169,-0.7496519684791565,0.09537400305271149,-0.10778134316205978,0.9935961961746216,-1.5631202459335327,-0.002715209499001503,-0.2742255628108978,0.376848429441452,-0.09842421114444733,-0.20706167817115784,-0.1023474782705307,0.08647140860557556,-0.15467581152915955,0.06372709572315216,0.26655831933021545,-0.0252760648727417,-0.0006051883101463318,-0.26595354080200195,0.27242985367774963,-0.7117759585380554,-0.012563585303723812,0.3076031804084778,-0.04498982056975365,0.07294576615095139,0.03589921444654465,0.06148491054773331,-0.07718569785356522,0.032291945070028305,-0.1691965013742447,-0.13861441612243652,0.0028610974550247192,0.10281019657850266,0.024806654080748558,-0.07006910443305969,0.3372376263141632,-0.06897618621587753,-0.08394087105989456,-0.013739091344177723,-0.3348568081855774,-0.01599007099866867,0.09917958080768585,-0.0099265668541193,0.07514484226703644,-0.011674204841256142,0.030439767986536026,-0.1220734491944313,0.00021900609135627747,0.041094373911619186,-1.1866673231124878,0.15859919786453247,0.0019768509082496166,0.014757627621293068,0.03745453059673309,-0.013431690633296967,-0.08184630423784256,0.1697331815958023,-0.28499549627304077,-0.3181450664997101,-0.2472848892211914,0.05752026289701462,0.056862737983465195,0.04231606423854828,0.09909231960773468,0.5369436740875244,0.3780911862850189,0.06513648480176926,0.04510103911161423,0.18446096777915955,0.06397398561239243,-0.1460060477256775,-0.060223884880542755,-0.048495907336473465,-0.06273791939020157,0.38113003969192505,-0.09466248005628586,1.4492199420928955,0.1606278270483017,-0.057233162224292755,0.0728653147816658,0.15915055572986603,-0.18023152649402618,0.4946081340312958
Pr,-0.7165961265563965,0.0296650230884552,0.8231413960456848,-0.05247420072555542,-0.6859615445137024,0.13534340262413025,-0.06333593279123306,0.7890598773956299,-1.9222692251205444,-0.1348753273487091,-0.2201271504163742,0.026410352438688278,-0.16733622550964355,-0.5739155411720276,-0.139414981007576,-0.05152731016278267,-0.024898629635572433,0.022534117102622986,0.15184931457042694,-0.02004937268793583,0.07227198779582977,-0.38644951581954956,0.3682035505771637,-0.35550621151924133,0.07574176788330078,-0.04360800236463547,-0.06661945581436157,0.020233891904354095,0.13962338864803314,0.35293883085250854,-0.7777628302574158,0.1288270354270935,-0.046130817383527756,0.07027330249547958,-0.03586309775710106,0.14398036897182465,0.07585983723402023,-0.1023344174027443,0.22129692137241364,0.12587398290634155,-0.382798969745636,0.023514695465564728,-0.022899623960256577,-0.26366668939590454,0.018962353467941284,-0.0057632215321063995,0.061730414628982544,-0.03772920370101929,0.07588522881269455,0.02860204316675663,0.057498689740896225,0.004982396960258484,-1.0902631282806396,-0.15281598269939423,0.02350153774023056,0.0785650759935379,0.18787312507629395,-0.17003223299980164,0.008349381387233734,0.2423337996006012,-0.22447937726974487,-0.40373796224594116,-0.4159415364265442,-0.035109519958496094,0.20283642411231995,0.516707718372345,-0.35486388206481934,0.9918273687362671,0.3823654353618622,-0.02819608896970749,-0.48092126846313477,0.2607147991657257,-0.1125904992222786,-0.08225557953119278,0.01245170272886753,0.039371803402900696,0.03104260191321373,0.39975133538246155,-0.01234977226704359,-0.49138927459716797,0.005897345021367073,0.24562548100948334,0.19812048971652985,0.16104930639266968,-0.15102699398994446,0.3895435929298401
Nd,-0.7801402807235718,-0.1214720755815506,0.5862730741500854,0.04064103588461876,-0.07078542560338974,0.2754831612110138,0.05472958832979202,0.5699852108955383,-1.6529630422592163,0.041061513125896454,-0.2776191234588623,0.14889881014823914,-0.11739948391914368,0.10452590882778168,-0.1205148696899414,0.03260763734579086,-0.038067180663347244,0.015251461416482925,-0.08099944144487381,0.029446717351675034,0.06655507534742355,-0.4299600124359131,0.24274352192878723,-0.24398626387119293,-0.01581435836851597,0.11672882735729218,-0.0728704035282135,-0.0038996851071715355,0.0574689544737339,0.17321205139160156,0.1424819529056549,0.02435828559100628,-0.05168379470705986,0.10322150588035583,-0.05710659548640251,-0.18392542004585266,0.06395131349563599,-0.05488967522978783,-0.2578648030757904,-0.033185530453920364,-0.40807002782821655,0.005321593955159187,-0.15591368079185486,-0.4016844928264618,0.04152626171708107,0.004990219604223967,0.01320376805961132,-0.12248779088258743,-0.03830400109291077,0.0691852867603302,0.14727790653705597,0.02807808481156826,-0.9477050304412842,-0.14995528757572174,-0.025495922192931175,0.03629821166396141,0.01277635246515274,-0.053319063037633896,-0.11192915588617325,0.19875498116016388,-0.2067965865135193,-0.16849128901958466,-0.5449709296226501,-0.07791262120008469,0.17225781083106995,0.2864788770675659,-0.5495573282241821,0.8303625583648682,0.178505539894104,0.1442928910255432,-0.33747565746307373,-0.02793867513537407,-0.07096616923809052,-0.1355147510766983,-0.13031068444252014,0.16154319047927856,-0.14651837944984436,0.14387524127960205,-0.010711364448070526,-1.3992936611175537,-0.008506499230861664,0.19030553102493286,0.08126161992549896,0.04597027599811554,0.13900044560432434,0.3444173336029053
Pm,-0.9310272932052612,-0.9747602343559265,1.5117944478988647,-0.06575082242488861,0.788503885269165,-0.1882658451795578,-0.046772345900535583,0.7615514397621155,-0.5421752333641052,-0.18325187265872955,-0.009188719093799591,0.40388160943984985,-0.23097951710224152,-0.07181580364704132,-0.05216386541724205,0.04515838250517845,-0.727469801902771,0.024797745048999786,0.005410064943134785,-0.02723601832985878,-0.19746801257133484,-0.36079806089401245,-0.43185266852378845,0.27006280422210693,0.12888821959495544,-0.2795611023902893,-0.14879350364208221,0.11401612311601639,0.1793520599603653,0.7007091641426086,0.1585274636745453,-0.010915221646428108,-0.017210479825735092,-0.6231396198272705,-0.443827748298645,0.021377624943852425,-0.06310557574033737,-0.3196360170841217,-0.44482147693634033,0.061357107013463974,-1.309656023979187,-0.03177843242883682,-0.23733119666576385,0.5479466915130615,0.016973592340946198,-0.04788295552134514,-0.005437349900603294,0.04330556094646454,0.02464517205953598,0.0866658017039299,-0.07244007289409637,-0.06444653123617172,-0.03743700683116913,-0.39286336302757263,0.11050529778003693,0.2196393460035324,0.26452308893203735,-0.28810885548591614,0.3242783844470978,0.3506593108177185,0.28606730699539185,0.09518328309059143,0.3262651562690735,0.32671576738357544,0.1650962084531784,0.20852130651474,0.3313739597797394,1.2173757553100586,0.38659146428108215,0.05699491128325462,-0.04072831571102142,-0.3764674663543701,-0.11102750897407532,-0.13107505440711975,-0.020119255408644676,0.011115514673292637,0.25695157051086426,0.024904286488890648,-0.2476789951324463,-0.6940822601318359,-0.10490873456001282,-0.8488224744796753,0.18757642805576324,0.18290844559669495,-0.7233458161354065,-0.22639784216880798
